IDWD Research and Analysis,,,,,,,,,,
,,,,,,,,,,
Unemployment Insurance (UI) Claims,,,,,,,,,,
,,,,,,,,,,
Geography,State Fips,County Fips,Year,Month,Month Code,week,Initial Claims,Disclosure Code,Pct. Change from Same,Disclosure Code
,,,,,,,,,Week Last Year,
"Madison County, IN",18,95,2020,February,2,9,42,,10.50%,
"Madison County, IN",18,95,2020,March,3,10,36,,80.00%,
"Madison County, IN",18,95,2020,March,3,11,42,,16.70%,
"Madison County, IN",18,95,2020,March,3,12,"1,135",,3238.20%,
"Madison County, IN",18,95,2020,March,3,13,"2,442",,7300.00%,
"Madison County, IN",18,95,2020,April,4,14,"2,287",,4384.30%,
"Madison County, IN",18,95,2020,April,4,15,"2,260",,4331.40%,
"Madison County, IN",18,95,2020,April,4,16,"1,196",,2074.50%,
"Madison County, IN",18,95,2020,April,4,17,925,,2620.60%,
"Madison County, IN",18,95,2020,May,5,18,736,,1787.20%,
"Madison County, IN",18,95,2020,May,5,19,501,,1092.90%,
"Madison County, IN",18,95,2020,May,5,20,494,,1352.90%,
"Madison County, IN",18,95,2020,May,5,21,470,,993.00%,
"Madison County, IN",18,95,2020,May,5,22,424,,1414.30%,
"Madison County, IN",18,95,2020,June,6,23,432,,1209.10%,
"Madison County, IN",18,95,2020,June,6,24,419,,1209.40%,
"Madison County, IN",18,95,2020,June,6,25,488,,1642.90%,
"Madison County, IN",18,95,2020,June,6,26,783,,2346.90%,
"Madison County, IN",18,95,2020,July,7,27,401,,1905.00%,
"Marion County, IN",18,97,2020,January,1,1,453,,-14.50%,
"Marion County, IN",18,97,2020,January,1,2,591,,-21.30%,
"Marion County, IN",18,97,2020,January,1,3,468,,-25.90%,
"Marion County, IN",18,97,2020,January,1,4,420,,-11.40%,
"Marion County, IN",18,97,2020,February,2,5,416,,-20.30%,
"Marion County, IN",18,97,2020,February,2,6,410,,-9.50%,
"Marion County, IN",18,97,2020,February,2,7,382,,-8.80%,
"Marion County, IN",18,97,2020,February,2,8,348,,-9.10%,
"Marion County, IN",18,97,2020,February,2,9,324,,4.50%,
"Marion County, IN",18,97,2020,March,3,10,298,,-14.90%,
"Marion County, IN",18,97,2020,March,3,11,425,,39.80%,
"Marion County, IN",18,97,2020,March,3,12,"10,173",,3291.00%,
"Marion County, IN",18,97,2020,March,3,13,"13,546",,5110.00%,
"Marion County, IN",18,97,2020,April,4,14,"13,603",,3753.50%,
"Marion County, IN",18,97,2020,April,4,15,"15,285",,4205.60%,
"Marion County, IN",18,97,2020,April,4,16,"10,510",,3164.00%,
"Marion County, IN",18,97,2020,April,4,17,"8,493",,2427.70%,
"Marion County, IN",18,97,2020,May,5,18,"7,596",,2114.60%,
"Marion County, IN",18,97,2020,May,5,19,"5,377",,1663.00%,
"Marion County, IN",18,97,2020,May,5,20,"5,844",,1698.20%,
"Marion County, IN",18,97,2020,May,5,21,"5,240",,1676.30%,
"Marion County, IN",18,97,2020,May,5,22,"4,572",,1311.10%,
"Marion County, IN",18,97,2020,June,6,23,"4,650",,1174.00%,
"Marion County, IN",18,97,2020,June,6,24,"5,308",,1470.40%,
"Marion County, IN",18,97,2020,June,6,25,"6,507",,1775.20%,
"Marion County, IN",18,97,2020,June,6,26,"11,115",,3278.40%,
"Marion County, IN",18,97,2020,July,7,27,"4,633",,1525.60%,
"Marshall County, IN",18,99,2020,January,1,1,33,,13.80%,
"Marshall County, IN",18,99,2020,January,1,2,40,,21.20%,
"Marshall County, IN",18,99,2020,January,1,3,32,,88.20%,
"Marshall County, IN",18,99,2020,January,1,4,16,,-23.80%,
"Marshall County, IN",18,99,2020,February,2,5,21,,,
"Marshall County, IN",18,99,2020,February,2,6,10,,-75.00%,
"Marshall County, IN",18,99,2020,February,2,7,16,,100.00%,
"Marshall County, IN",18,99,2020,February,2,8,17,,100.00%,
"Marshall County, IN",18,99,2020,February,2,9,11,,-31.30%,
"Marshall County, IN",18,99,2020,March,3,10,19,,90.00%,
"Marshall County, IN",18,99,2020,March,3,11,17,,100.00%,
"Marshall County, IN",18,99,2020,March,3,12,201,,100.00%,
"Marshall County, IN",18,99,2020,March,3,13,"1,044",,100.00%,
"Marshall County, IN",18,99,2020,April,4,14,"1,008",,9980.00%,
"Marshall County, IN",18,99,2020,April,4,15,919,,100.00%,
"Marshall County, IN",18,99,2020,April,4,16,490,,100.00%,
"Marshall County, IN",18,99,2020,April,4,17,302,,2223.10%,
"Marshall County, IN",18,99,2020,May,5,18,180,,1185.70%,
"Marshall County, IN",18,99,2020,May,5,19,158,,953.30%,
"Marshall County, IN",18,99,2020,May,5,20,187,,1600.00%,
"Marshall County, IN",18,99,2020,May,5,21,170,,100.00%,
"Marshall County, IN",18,99,2020,May,5,22,236,,1375.00%,
"Marshall County, IN",18,99,2020,June,6,23,149,,246.50%,
"Marshall County, IN",18,99,2020,June,6,24,125,,941.70%,
"Marshall County, IN",18,99,2020,June,6,25,175,,1358.30%,
"Marshall County, IN",18,99,2020,June,6,26,230,,100.00%,
"Marshall County, IN",18,99,2020,July,7,27,126,,641.20%,
"Martin County, IN",18,101,2020,January,1,1,,(D),,(D)
"Martin County, IN",18,101,2020,January,1,2,,(D),,(D)
"Martin County, IN",18,101,2020,January,1,3,,(D),,(D)
"Martin County, IN",18,101,2020,January,1,4,,(D),,(D)
"Martin County, IN",18,101,2020,February,2,5,,(D),,(D)
"Martin County, IN",18,101,2020,February,2,6,,(D),,(D)
"Martin County, IN",18,101,2020,February,2,7,,(D),,(D)
"Martin County, IN",18,101,2020,February,2,8,,(D),,(D)
"Martin County, IN",18,101,2020,February,2,9,,(D),,(D)
"Martin County, IN",18,101,2020,March,3,10,,(D),,(D)
"Martin County, IN",18,101,2020,March,3,11,,(D),,(D)
"Martin County, IN",18,101,2020,March,3,12,31,,,
"Martin County, IN",18,101,2020,March,3,13,117,,100.00%,
"Martin County, IN",18,101,2020,April,4,14,105,,100.00%,
"Martin County, IN",18,101,2020,April,4,15,103,,100.00%,
"Martin County, IN",18,101,2020,April,4,16,70,,100.00%,
"Martin County, IN",18,101,2020,April,4,17,52,,100.00%,
"Martin County, IN",18,101,2020,May,5,18,40,,,
"Martin County, IN",18,101,2020,May,5,19,22,,100.00%,
"Martin County, IN",18,101,2020,May,5,20,20,,100.00%,
"Martin County, IN",18,101,2020,May,5,21,26,,100.00%,
"Martin County, IN",18,101,2020,May,5,22,28,,100.00%,
"Martin County, IN",18,101,2020,June,6,23,22,,100.00%,
"Martin County, IN",18,101,2020,June,6,24,18,,100.00%,
"Martin County, IN",18,101,2020,June,6,25,28,,100.00%,
"Martin County, IN",18,101,2020,June,6,26,45,,100.00%,
"Martin County, IN",18,101,2020,July,7,27,11,,100.00%,
"Miami County, IN",18,103,2020,January,1,1,37,,-11.90%,
"Miami County, IN",18,103,2020,January,1,2,45,,45.20%,
"Miami County, IN",18,103,2020,January,1,3,22,,4.80%,
"Miami County, IN",18,103,2020,January,1,4,25,,38.90%,
"Miami County, IN",18,103,2020,February,2,5,11,,100.00%,
"Miami County, IN",18,103,2020,February,2,6,19,,5.60%,
"Miami County, IN",18,103,2020,February,2,7,14,,-12.50%,
"Miami County, IN",18,103,2020,February,2,8,14,,-12.50%,
"Miami County, IN",18,103,2020,February,2,9,14,,27.30%,
"Miami County, IN",18,103,2020,March,3,10,16,,23.10%,
"Miami County, IN",18,103,2020,March,3,11,23,,130.00%,
"Miami County, IN",18,103,2020,March,3,12,279,,771.90%,
"Miami County, IN",18,103,2020,March,3,13,"1,022",,3093.80%,
"Miami County, IN",18,103,2020,April,4,14,491,,309.20%,
"Miami County, IN",18,103,2020,April,4,15,499,,1412.10%,
"Miami County, IN",18,103,2020,April,4,16,282,,168.60%,
"Miami County, IN",18,103,2020,April,4,17,220,,1471.40%,
"Miami County, IN",18,103,2020,May,5,18,194,,1840.00%,
"Miami County, IN",18,103,2020,May,5,19,134,,570.00%,
"Miami County, IN",18,103,2020,May,5,20,107,,245.20%,
"Miami County, IN",18,103,2020,May,5,21,106,,606.70%,
"Miami County, IN",18,103,2020,May,5,22,87,,443.80%,
"Miami County, IN",18,103,2020,June,6,23,79,,276.20%,
"Miami County, IN",18,103,2020,June,6,24,81,,406.30%,
"Miami County, IN",18,103,2020,June,6,25,128,,1180.00%,
"Miami County, IN",18,103,2020,June,6,26,146,,1023.10%,
"Miami County, IN",18,103,2020,July,7,27,92,,100.00%,
"Monroe County, IN",18,105,2020,January,1,1,52,,-8.80%,
"Monroe County, IN",18,105,2020,January,1,2,54,,-15.60%,
"Monroe County, IN",18,105,2020,January,1,3,37,,-14.00%,
"Monroe County, IN",18,105,2020,January,1,4,34,,3.00%,
"Monroe County, IN",18,105,2020,February,2,5,21,,-53.30%,
"Monroe County, IN",18,105,2020,February,2,6,36,,12.50%,
"Monroe County, IN",18,105,2020,February,2,7,22,,-8.30%,
"Monroe County, IN",18,105,2020,February,2,8,27,,58.80%,
"Monroe County, IN",18,105,2020,February,2,9,16,,-15.80%,
"Monroe County, IN",18,105,2020,March,3,10,21,,,
"Monroe County, IN",18,105,2020,March,3,11,18,,28.60%,
"Monroe County, IN",18,105,2020,March,3,12,934,,5737.50%,
"Monroe County, IN",18,105,2020,March,3,13,"1,627",,9470.60%,
"Monroe County, IN",18,105,2020,April,4,14,"1,457",,7568.40%,
"Monroe County, IN",18,105,2020,April,4,15,"1,412",,7331.60%,
"Monroe County, IN",18,105,2020,April,4,16,913,,5606.30%,
"Monroe County, IN",18,105,2020,April,4,17,757,,5723.10%,
"Monroe County, IN",18,105,2020,May,5,18,622,,2861.90%,
"Monroe County, IN",18,105,2020,May,5,19,412,,1861.90%,
"Monroe County, IN",18,105,2020,May,5,20,442,,3918.20%,
"Monroe County, IN",18,105,2020,May,5,21,368,,2353.30%,
"Monroe County, IN",18,105,2020,May,5,22,354,,1763.20%,
"Monroe County, IN",18,105,2020,June,6,23,363,,2035.30%,
"Monroe County, IN",18,105,2020,June,6,24,378,,2000.00%,
"Monroe County, IN",18,105,2020,June,6,25,549,,2789.50%,
"Monroe County, IN",18,105,2020,June,6,26,855,,5243.80%,
"Monroe County, IN",18,105,2020,July,7,27,350,,3081.80%,
"Montgomery County, IN",18,107,2020,January,1,1,15,,25.00%,
"Montgomery County, IN",18,107,2020,January,1,2,15,,-21.10%,
"Montgomery County, IN",18,107,2020,January,1,3,13,,-18.80%,
"Montgomery County, IN",18,107,2020,January,1,4,12,,-7.70%,
"Montgomery County, IN",18,107,2020,February,2,5,14,,-6.70%,
"Montgomery County, IN",18,107,2020,February,2,6,15,,50.00%,
"Montgomery County, IN",18,107,2020,February,2,7,,(D),,(D)
"Montgomery County, IN",18,107,2020,February,2,8,,(D),,(D)
"Montgomery County, IN",18,107,2020,February,2,9,,(D),,(D)
"Montgomery County, IN",18,107,2020,March,3,10,11,,-8.30%,
"Montgomery County, IN",18,107,2020,March,3,11,,(D),,(D)
"Montgomery County, IN",18,107,2020,March,3,12,202,,1920.00%,
"Montgomery County, IN",18,107,2020,March,3,13,416,,100.00%,
"Montgomery County, IN",18,107,2020,April,4,14,491,,4363.60%,
"Montgomery County, IN",18,107,2020,April,4,15,624,,4060.00%,
"Montgomery County, IN",18,107,2020,April,4,16,308,,100.00%,
"Montgomery County, IN",18,107,2020,April,4,17,243,,100.00%,
"Montgomery County, IN",18,107,2020,May,5,18,187,,100.00%,
"Montgomery County, IN",18,107,2020,May,5,19,109,,890.90%,
"Montgomery County, IN",18,107,2020,May,5,20,126,,641.20%,
"Montgomery County, IN",18,107,2020,May,5,21,120,,100.00%,
"Montgomery County, IN",18,107,2020,May,5,22,105,,854.50%,
"Montgomery County, IN",18,107,2020,June,6,23,92,,100.00%,
"Montgomery County, IN",18,107,2020,June,6,24,93,,745.50%,
"Montgomery County, IN",18,107,2020,June,6,25,112,,489.50%,
"Montgomery County, IN",18,107,2020,June,6,26,165,,1169.20%,
"Montgomery County, IN",18,107,2020,July,7,27,94,,100.00%,
"Morgan County, IN",18,109,2020,January,1,1,60,,-3.20%,
"Morgan County, IN",18,109,2020,January,1,2,53,,-17.20%,
"Morgan County, IN",18,109,2020,January,1,3,40,,-11.10%,
"Morgan County, IN",18,109,2020,January,1,4,31,,-41.50%,
"Morgan County, IN",18,109,2020,February,2,5,31,,-11.40%,
"Morgan County, IN",18,109,2020,February,2,6,24,,-31.40%,
"Morgan County, IN",18,109,2020,February,2,7,22,,4.80%,
"Morgan County, IN",18,109,2020,February,2,8,14,,-44.00%,
"Morgan County, IN",18,109,2020,February,2,9,30,,100.00%,
"Morgan County, IN",18,109,2020,March,3,10,16,,-33.30%,
"Morgan County, IN",18,109,2020,March,3,11,25,,19.00%,
"Morgan County, IN",18,109,2020,March,3,12,536,,2452.40%,
"Morgan County, IN",18,109,2020,March,3,13,908,,4678.90%,
"Morgan County, IN",18,109,2020,April,4,14,947,,5470.60%,
"Morgan County, IN",18,109,2020,April,4,15,"1,073",,5547.40%,
"Morgan County, IN",18,109,2020,April,4,16,645,,1797.10%,
"Morgan County, IN",18,109,2020,April,4,17,558,,2132.00%,
"Morgan County, IN",18,109,2020,May,5,18,449,,2893.30%,
"Morgan County, IN",18,109,2020,May,5,19,264,,1930.80%,
"Morgan County, IN",18,109,2020,May,5,20,255,,1114.30%,
"Morgan County, IN",18,109,2020,May,5,21,227,,1646.20%,
"Morgan County, IN",18,109,2020,May,5,22,207,,989.50%,
"Morgan County, IN",18,109,2020,June,6,23,215,,760.00%,
"Morgan County, IN",18,109,2020,June,6,24,195,,926.30%,
"Morgan County, IN",18,109,2020,June,6,25,239,,2072.70%,
"Morgan County, IN",18,109,2020,June,6,26,399,,1800.00%,
"Morgan County, IN",18,109,2020,July,7,27,219,,1116.70%,
"Newton County, IN",18,111,2020,January,1,1,11,,100.00%,
"Newton County, IN",18,111,2020,January,1,2,,(D),,(D)
"Newton County, IN",18,111,2020,January,1,3,,(D),,(D)
"Newton County, IN",18,111,2020,January,1,4,,(D),,(D)
"Newton County, IN",18,111,2020,February,2,5,11,,100.00%,
"Newton County, IN",18,111,2020,February,2,6,,(D),,(D)
"Newton County, IN",18,111,2020,February,2,7,,(D),,(D)
"Newton County, IN",18,111,2020,February,2,8,,(D),,(D)
"Newton County, IN",18,111,2020,February,2,9,,(D),,(D)
"Newton County, IN",18,111,2020,March,3,10,,(D),,(D)
"Newton County, IN",18,111,2020,March,3,11,,(D),,(D)
"Newton County, IN",18,111,2020,March,3,12,54,,100.00%,
"Newton County, IN",18,111,2020,March,3,13,117,,100.00%,
"Newton County, IN",18,111,2020,April,4,14,142,,100.00%,
"Newton County, IN",18,111,2020,April,4,15,116,,100.00%,
"Newton County, IN",18,111,2020,April,4,16,79,,100.00%,
"Newton County, IN",18,111,2020,April,4,17,63,,100.00%,
"Newton County, IN",18,111,2020,May,5,18,42,,100.00%,
"Newton County, IN",18,111,2020,May,5,19,45,,350.00%,
"Newton County, IN",18,111,2020,May,5,20,31,,100.00%,
"Newton County, IN",18,111,2020,May,5,21,34,,100.00%,
"Newton County, IN",18,111,2020,May,5,22,18,,100.00%,
"Newton County, IN",18,111,2020,June,6,23,23,,100.00%,
"Newton County, IN",18,111,2020,June,6,24,17,,100.00%,
"Newton County, IN",18,111,2020,June,6,25,34,,100.00%,
"Newton County, IN",18,111,2020,June,6,26,38,,216.70%,
"Newton County, IN",18,111,2020,July,7,27,28,,100.00%,
"Noble County, IN",18,113,2020,January,1,1,63,,18.90%,
"Noble County, IN",18,113,2020,January,1,2,51,,18.60%,
"Noble County, IN",18,113,2020,January,1,3,44,,15.80%,
"Noble County, IN",18,113,2020,January,1,4,21,,90.90%,
"Noble County, IN",18,113,2020,February,2,5,19,,-13.60%,
"Noble County, IN",18,113,2020,February,2,6,,(D),,(D)
"Noble County, IN",18,113,2020,February,2,7,,(D),,(D)
"Noble County, IN",18,113,2020,February,2,8,25,,78.60%,
"Noble County, IN",18,113,2020,February,2,9,29,,61.10%,
"Noble County, IN",18,113,2020,March,3,10,10,,-61.50%,
"Noble County, IN",18,113,2020,March,3,11,10,,-44.40%,
"Noble County, IN",18,113,2020,March,3,12,300,,1204.30%,
"Noble County, IN",18,113,2020,March,3,13,"2,328",,11540.00%,
"Noble County, IN",18,113,2020,April,4,14,"1,441",,7105.00%,
"Noble County, IN",18,113,2020,April,4,15,"1,053",,5165.00%,
"Noble County, IN",18,113,2020,April,4,16,584,,5740.00%,
"Noble County, IN",18,113,2020,April,4,17,409,,1945.00%,
"Noble County, IN",18,113,2020,May,5,18,261,,1907.70%,
"Noble County, IN",18,113,2020,May,5,19,210,,1005.30%,
"Noble County, IN",18,113,2020,May,5,20,280,,2445.50%,
"Noble County, IN",18,113,2020,May,5,21,167,,1418.20%,
"Noble County, IN",18,113,2020,May,5,22,149,,413.80%,
"Noble County, IN",18,113,2020,June,6,23,112,,103.60%,
"Noble County, IN",18,113,2020,June,6,24,149,,1046.20%,
"Noble County, IN",18,113,2020,June,6,25,146,,1116.70%,
"Noble County, IN",18,113,2020,June,6,26,211,,955.00%,
"Noble County, IN",18,113,2020,July,7,27,135,,800.00%,
"Ohio County, IN",18,115,2020,January,1,1,,(D),,(D)
"Ohio County, IN",18,115,2020,January,1,2,,(D),,(D)
"Ohio County, IN",18,115,2020,January,1,3,,(D),,(D)
"Ohio County, IN",18,115,2020,February,2,5,,(D),,(D)
"Ohio County, IN",18,115,2020,February,2,6,,(D),,(D)
"Ohio County, IN",18,115,2020,February,2,7,,(D),,(D)
"Ohio County, IN",18,115,2020,February,2,8,,(D),,(D)
"Ohio County, IN",18,115,2020,February,2,9,,(D),,(D)
"Ohio County, IN",18,115,2020,March,3,11,,(D),,(D)
"Ohio County, IN",18,115,2020,March,3,12,56,,100.00%,
"Ohio County, IN",18,115,2020,March,3,13,101,,,
"Ohio County, IN",18,115,2020,April,4,14,86,,100.00%,
"Ohio County, IN",18,115,2020,April,4,15,70,,100.00%,
"Ohio County, IN",18,115,2020,April,4,16,60,,100.00%,
"Ohio County, IN",18,115,2020,April,4,17,38,,100.00%,
"Ohio County, IN",18,115,2020,May,5,18,25,,,
"Ohio County, IN",18,115,2020,May,5,19,16,,,
"Ohio County, IN",18,115,2020,May,5,20,12,,100.00%,
"Ohio County, IN",18,115,2020,May,5,21,,(D),,
"Ohio County, IN",18,115,2020,May,5,22,,(D),,
"Ohio County, IN",18,115,2020,June,6,23,,(D),,(D)
"Ohio County, IN",18,115,2020,June,6,24,,(D),,
"Ohio County, IN",18,115,2020,June,6,25,17,,100.00%,
"Ohio County, IN",18,115,2020,June,6,26,24,,100.00%,
"Ohio County, IN",18,115,2020,July,7,27,,(D),,(D)
"Orange County, IN",18,117,2020,January,1,1,15,,50.00%,
"Orange County, IN",18,117,2020,January,1,2,18,,-14.30%,
"Orange County, IN",18,117,2020,January,1,3,13,,-18.80%,
"Orange County, IN",18,117,2020,January,1,4,11,,-42.10%,
"Orange County, IN",18,117,2020,February,2,5,,(D),,(D)
"Orange County, IN",18,117,2020,February,2,6,,(D),,(D)
"Orange County, IN",18,117,2020,February,2,7,13,,100.00%,
"Orange County, IN",18,117,2020,February,2,8,,(D),,(D)
"Orange County, IN",18,117,2020,March,3,10,,(D),,(D)
"Orange County, IN",18,117,2020,March,3,11,,(D),,(D)
"Orange County, IN",18,117,2020,March,3,12,199,,100.00%,
"Orange County, IN",18,117,2020,March,3,13,641,,100.00%,
"Orange County, IN",18,117,2020,April,4,14,670,,100.00%,
"Orange County, IN",18,117,2020,April,4,15,351,,100.00%,
"Orange County, IN",18,117,2020,April,4,16,181,,100.00%,
"Orange County, IN",18,117,2020,April,4,17,130,,1081.80%,
"Orange County, IN",18,117,2020,May,5,18,104,,100.00%,
"Orange County, IN",18,117,2020,May,5,19,70,,100.00%,
"Orange County, IN",18,117,2020,May,5,20,87,,100.00%,
"Orange County, IN",18,117,2020,May,5,21,85,,100.00%,
"Orange County, IN",18,117,2020,May,5,22,94,,100.00%,
"Orange County, IN",18,117,2020,June,6,23,64,,100.00%,
"Orange County, IN",18,117,2020,June,6,24,77,,100.00%,
"Orange County, IN",18,117,2020,June,6,25,81,,100.00%,
"Orange County, IN",18,117,2020,June,6,26,64,,100.00%,
"Orange County, IN",18,117,2020,July,7,27,48,,100.00%,
"Owen County, IN",18,119,2020,January,1,1,27,,-12.90%,
"Owen County, IN",18,119,2020,January,1,2,12,,-25.00%,
"Owen County, IN",18,119,2020,January,1,3,17,,13.30%,
"Owen County, IN",18,119,2020,January,1,4,,(D),,(D)
"Owen County, IN",18,119,2020,February,2,5,13,,,
"Owen County, IN",18,119,2020,February,2,6,,(D),,(D)
"Owen County, IN",18,119,2020,February,2,7,,(D),,(D)
"Owen County, IN",18,119,2020,February,2,8,,(D),,(D)
"Owen County, IN",18,119,2020,February,2,9,,(D),,(D)
"Owen County, IN",18,119,2020,March,3,10,,(D),,(D)
"Owen County, IN",18,119,2020,March,3,11,,(D),,(D)
"Owen County, IN",18,119,2020,March,3,12,80,,100.00%,
"Owen County, IN",18,119,2020,March,3,13,213,,100.00%,
"Owen County, IN",18,119,2020,April,4,14,250,,100.00%,
"Owen County, IN",18,119,2020,April,4,15,244,,100.00%,
"Owen County, IN",18,119,2020,April,4,16,196,,100.00%,
"Owen County, IN",18,119,2020,April,4,17,221,,100.00%,
"Owen County, IN",18,119,2020,May,5,18,112,,100.00%,
"Owen County, IN",18,119,2020,May,5,19,68,,100.00%,
"Owen County, IN",18,119,2020,May,5,20,68,,100.00%,
"Owen County, IN",18,119,2020,May,5,21,51,,100.00%,
"Owen County, IN",18,119,2020,May,5,22,59,,100.00%,
"Owen County, IN",18,119,2020,June,6,23,59,,100.00%,
"Owen County, IN",18,119,2020,June,6,24,57,,100.00%,
"Owen County, IN",18,119,2020,June,6,25,68,,100.00%,
"Owen County, IN",18,119,2020,June,6,26,81,,100.00%,
"Owen County, IN",18,119,2020,July,7,27,48,,100.00%,
"Parke County, IN",18,121,2020,January,1,1,13,,-45.80%,
"Parke County, IN",18,121,2020,January,1,2,,(D),,(D)
"Parke County, IN",18,121,2020,January,1,3,,(D),,(D)
"Parke County, IN",18,121,2020,January,1,4,,(D),,(D)
"Parke County, IN",18,121,2020,February,2,5,13,,100.00%,
"Parke County, IN",18,121,2020,February,2,6,,(D),,(D)
"Parke County, IN",18,121,2020,February,2,7,,(D),,(D)
"Parke County, IN",18,121,2020,February,2,8,,(D),,(D)
"Parke County, IN",18,121,2020,February,2,9,,(D),,(D)
"Parke County, IN",18,121,2020,March,3,10,,(D),,(D)
"Parke County, IN",18,121,2020,March,3,11,,(D),,(D)
"Parke County, IN",18,121,2020,March,3,12,46,,100.00%,
"Parke County, IN",18,121,2020,March,3,13,136,,100.00%,
"Parke County, IN",18,121,2020,April,4,14,130,,100.00%,
"Parke County, IN",18,121,2020,April,4,15,137,,100.00%,
"Parke County, IN",18,121,2020,April,4,16,85,,100.00%,
"Parke County, IN",18,121,2020,April,4,17,66,,100.00%,
"Parke County, IN",18,121,2020,May,5,18,63,,100.00%,
"Parke County, IN",18,121,2020,May,5,19,40,,100.00%,
"Parke County, IN",18,121,2020,May,5,20,45,,100.00%,
"Parke County, IN",18,121,2020,May,5,21,40,,100.00%,
"Parke County, IN",18,121,2020,May,5,22,35,,100.00%,
"Parke County, IN",18,121,2020,June,6,23,51,,100.00%,
"Parke County, IN",18,121,2020,June,6,24,29,,100.00%,
"Parke County, IN",18,121,2020,June,6,25,30,,100.00%,
"Parke County, IN",18,121,2020,June,6,26,54,,285.70%,
"Parke County, IN",18,121,2020,July,7,27,21,,100.00%,
"Perry County, IN",18,123,2020,January,1,1,19,,-5.00%,
"Perry County, IN",18,123,2020,January,1,2,25,,38.90%,
"Perry County, IN",18,123,2020,January,1,3,10,,100.00%,
"Perry County, IN",18,123,2020,January,1,4,,(D),,(D)
"Perry County, IN",18,123,2020,February,2,5,,(D),,(D)
"Perry County, IN",18,123,2020,February,2,6,,(D),,(D)
"Perry County, IN",18,123,2020,February,2,7,,(D),,(D)
"Perry County, IN",18,123,2020,February,2,8,,(D),,(D)
"Perry County, IN",18,123,2020,February,2,9,,(D),,(D)
"Perry County, IN",18,123,2020,March,3,10,,(D),,(D)
"Perry County, IN",18,123,2020,March,3,12,100,,100.00%,
"Perry County, IN",18,123,2020,March,3,13,277,,100.00%,
"Perry County, IN",18,123,2020,April,4,14,575,,100.00%,
"Perry County, IN",18,123,2020,April,4,15,348,,2385.70%,
"Perry County, IN",18,123,2020,April,4,16,218,,100.00%,
"Perry County, IN",18,123,2020,April,4,17,178,,100.00%,
"Perry County, IN",18,123,2020,May,5,18,169,,100.00%,
"Perry County, IN",18,123,2020,May,5,19,80,,100.00%,
"Perry County, IN",18,123,2020,May,5,20,81,,478.60%,
"Perry County, IN",18,123,2020,May,5,21,72,,100.00%,
"Perry County, IN",18,123,2020,May,5,22,78,,100.00%,
"Perry County, IN",18,123,2020,June,6,23,78,,100.00%,
"Perry County, IN",18,123,2020,June,6,24,41,,100.00%,
"Perry County, IN",18,123,2020,June,6,25,74,,428.60%,
"Perry County, IN",18,123,2020,June,6,26,101,,100.00%,
"Perry County, IN",18,123,2020,July,7,27,43,,100.00%,
"Pike County, IN",18,125,2020,January,1,1,14,,27.30%,
"Pike County, IN",18,125,2020,January,1,2,15,,36.40%,
"Pike County, IN",18,125,2020,January,1,3,,(D),,(D)
"Pike County, IN",18,125,2020,January,1,4,11,,100.00%,
"Pike County, IN",18,125,2020,February,2,5,12,,100.00%,
"Pike County, IN",18,125,2020,February,2,6,,(D),,(D)
"Pike County, IN",18,125,2020,February,2,7,,(D),,(D)
"Pike County, IN",18,125,2020,February,2,8,12,,100.00%,
"Pike County, IN",18,125,2020,February,2,9,,(D),,(D)
"Pike County, IN",18,125,2020,March,3,10,,(D),,(D)
"Pike County, IN",18,125,2020,March,3,11,,(D),,(D)
"Pike County, IN",18,125,2020,March,3,12,51,,100.00%,
"Pike County, IN",18,125,2020,March,3,13,156,,100.00%,
"Pike County, IN",18,125,2020,April,4,14,207,,100.00%,
"Pike County, IN",18,125,2020,April,4,15,205,,,
"Pike County, IN",18,125,2020,April,4,16,111,,100.00%,
"Pike County, IN",18,125,2020,April,4,17,72,,100.00%,
"Pike County, IN",18,125,2020,May,5,18,62,,100.00%,
"Pike County, IN",18,125,2020,May,5,19,36,,100.00%,
"Pike County, IN",18,125,2020,May,5,20,40,,100.00%,
"Pike County, IN",18,125,2020,May,5,21,28,,100.00%,
"Pike County, IN",18,125,2020,May,5,22,38,,100.00%,
"Pike County, IN",18,125,2020,June,6,23,35,,250.00%,
"Pike County, IN",18,125,2020,June,6,24,19,,100.00%,
"Pike County, IN",18,125,2020,June,6,25,26,,100.00%,
"Pike County, IN",18,125,2020,June,6,26,64,,100.00%,
"Pike County, IN",18,125,2020,July,7,27,22,,100.00%,
"Porter County, IN",18,127,2020,January,1,1,172,,29.30%,
"Porter County, IN",18,127,2020,January,1,2,165,,22.20%,
"Porter County, IN",18,127,2020,January,1,3,100,,-22.50%,
"Porter County, IN",18,127,2020,January,1,4,115,,13.90%,
"Porter County, IN",18,127,2020,February,2,5,110,,6.80%,
"Porter County, IN",18,127,2020,February,2,6,73,,-38.10%,
"Porter County, IN",18,127,2020,February,2,7,71,,18.30%,
"Porter County, IN",18,127,2020,February,2,8,78,,34.50%,
"Porter County, IN",18,127,2020,February,2,9,95,,17.30%,
"Porter County, IN",18,127,2020,March,3,10,69,,-36.10%,
"Porter County, IN",18,127,2020,March,3,11,74,,39.60%,
"Porter County, IN",18,127,2020,March,3,12,"1,547",,2994.00%,
"Porter County, IN",18,127,2020,March,3,13,"2,437",,5702.40%,
"Porter County, IN",18,127,2020,April,4,14,"2,423",,4006.80%,
"Porter County, IN",18,127,2020,April,4,15,"2,472",,4236.80%,
